tweet,sentiment
bjp india narendramodi demonet world bigg scam singl common man bjp,0
word spoken pragya thakur true reflect view today rss bjp mo bjp support talk social media surpris sudheenkulkarni tavleen singh shekhargupta sushmaswaraj nimmasur narendramodi,1
indiatoday himantabiswa rahulkanw hon ble dr himanta biswa sarma sir form new wave bjp assam aim bjp india connect peopl realli gleam work deepli proud extraordinari proce,1
parodi modi vs nehru bjp love blame nehru everyth made hilari parodi plea retweet much possibl polar polit hate plea help parodi reach mani peopl possibl jai hind bmkj,0
kasab came pakistan pakistan want modi pm modi want pragya win seat bjp pragya say happen mumbai becau supernatur trick lo brave offic expos hindutva terror martyr terror attack,1
countri decid elect strong govern full major countri decid elect bjp congr arrog pm narendramodi convers rshivshankar amp navikakumar,1
get number seat countri decid strong govern leader duti listen even oppon say live updat,1
congr spokeswoman quit middl indian elect join bjp alli,1
aranganathan sir ju becau wrongli frame would good fit score diggi doe mean bjp make elect candid bring peopl bhopal candid apart emot injustic done merit becom mp,1
speech economi real issu nalin kohli nation spokesperson bjp amp advoc sc,1
kavita krishnan ranjanigayatri shefvaidya kakar son al cri countri face islam jihad till father death n still chatukaar blame rss n bjp incid cheap mental,1
nkdammi bjp india bjp atiq malik firstpo weuttarprad news without prejudic opportunist leader kabhi sp n kabhi bjp ethic sham cheat innoc peopl deserv ls ticket amp wrong bjp,0
deserv hero welcom polit bjp play masterstrok field nobodi cont mu get elect unoppos,1
sadhvi pragya fir arrest terror ca bjp govern congr,0
thewir curs innoc muslim lynch hindutva mob destroy bjp,0
everytim evm malfunct vote goe bjp parti candid bias malfunct gue p,1
modiji plea apolog statement given bjp candid amp malegoan bomb bla accus sadhvi pragya thakur,1
bjp goodby hello actor swara bhasker reallyswara watch full show,1
fayedsouza anila singh say peopl decid whether terrori accus pragya thakur goe parliament agre ea manipul ordinari indian voter vote make win r paid hundr bjp lot money,1
bjp goodby hello actor swara bhasker reallyswara watch full show,1
priyankac thank much right decis seen priyanka jee tv debat core bjp man still alway appreci way u debat alway thought u wrong parti call congr hope watch soon tv god ble,0
congr produc type great ia associ offic bjp govt get singl offic qualiti take truth chithambaram karthik chithambaram,1
rahulkaswanmp churu loksabha bjp candid rahul kaswan ji young leader thank lot niceeee repli dil se rahul kaswan fir se,1
ju brilliant well done,1
fayedsouza bjp che beat sacrific great martyr shame enough gue accommod terror accus eager hear voic chowkidhar,1
sadhavi incindia rahulgandhi priyankagandhi clear ideolog agre critic rule govt ideolog bigger reason see incap leader top leader surround bootlick,1
priyanka chaturvedi disgrac respect even join bjp brain behind smear campaign smritiirani ji,0
bjp india leader hou ransack parti file complaint aitcoffici worker locket,0
bjp goodby hello actor swara bhasker reallyswara watch full show,1
reach dkshivakumar inckarnataka parti worker alway think parti parti main differ congr bjp look sushma swaraj mo deserv person becom pm still bjp job assign sad congr,0
instead pm give mani interview would sugg channel invit rahul gandhi interview la time bjp elect timesnow republ abpnewstv,1
pun starr fir ever apolog bjp sinc modi took seriou question becau came acro apolog thing bjp pa year even pretend apolog forget well mean one,0
bjp bhopal candid insult hero say brave offic took bullet chest protect countri die coz arrest terror charg,1
rd pha minor voter play crucial role bjp stop polaris ploy sarbanandsonw seen chant stop speech midway namaaz prayer,0
gappistanradio bigg tragedi bjp india support special kerala amp bengal complain liber apathi kill even bjp doe anyth lip servic,1
premkj priyankac bjp india way bjp shiv sena bjp one mumbai good decis,1
bjp elect officialprabir swamimap mpr basi fb stori judg peopl probabl insult deed lot neg thing post fb arm forc kashmir believ frankli let get conclus prove court,1
bjp goodby hello actor swara bhasker reallyswara watch full show,1
pm modi sell tea make bjp rich k taka cm,1
often bjp india suffer short term memori lo call conspiraci congr defam hindutva lame excu cover deed arrest sadhvi pragya bjp mp govt murder sunil joshi rss activi,0
devconsultgroup yrdeshmukh rohini sgh still bjp win delhi seat,1
priyankac join shivsena like support bjp endors rss idiolog respect decis leav congr join anoth goon parti bad heistti decis u got prais lo respect time differ u amp rg,0
nidhiya bjp parti cell farzi id tum farzi fake degre irani ko bhi graduat pa bata rahe thee,0
asadowai bjp tri follow pakistani natur polit terrorist treat highli respect civilis civilian shame bjp follow r thought destruct idiot isi,0
news tweet bjp new catch superintend chokidar raje chauhan,1
klishtakara batter sleep long el even dream bjp win,1
bjp rss fanat think countri put idiot terrori candid might still elect brainl bhakht new india,1
timesnow bjp fit faulti evm insid mind ri namo hater,1
bringbjpback sudheenkulkarni amitshah superior complex intellig level ju equival bjp understand word,1
quizzicalguy oh believ everi savarna closet bjp type know say opposit candid fact proper campaign paint rahulgandhi dull,1
let bjp joker relea crimin murder rapist extortionist thiev put bjp candid hindu terrori crimin,1
sharp increa target attack dalit member minor commun make attack uniqu state endors attack minist garland reverenti attend funer,0
happen power parti like bjp give ticket self proclaim monk neither good monk good politician,1
speech economi real issu nalin kohli nation spokesperson bjp amp advoc sc,1
moksha pritishnandi rajthackeray narendramodi incindia rahulgandhi raj nobodi swing voter away bjp shiv sena right anti modi reason speech congr opposit best result shock tho expect bjp ss outperform mah,1
ngl time thought parent al end brain dead vile bigot special mother alway vote bjp gave tri educ actual happen countri pleasant surpri work,1
rahulgandhi ye sure agent sangh n bjp cannot bcuz want ruin uniti,1
sardanarohit youtub toilet bhi bjp ne bnvaya tha u hi kat lena abb,0
mkatju live spend day travel regular basi acro countri assur bjp nd nda go clean sweep state along mp chattisgarh rajasthan bihar especi,1
sanjayazadsln bjp tri follow pakistani natur polit terrorist treat highli respect civilis civilian shame bjp follow r thought destruct idiot isi,0
ec announc bye poll agra north darjeel assembl constitu may result may poll necessit agra north bjp mla jagan prasad garg die due cardiac arr apr amp darjeel mla amar singh rai contest lok sabha poll tmc ticket,0
dawgindia gi research see voter turnout assembl wi rememb bastion brahmin le pc muslim bjp win rural jat vote mgb,1
role terror arrest bjp govt initi,0
bjp tri follow pakistani natur polit terrorist treat highli respect civilis civilian shame bjp follow r thought destruct idiot isi,0
vote bjp pmmodiji mission want storng pm like pmmodiji amp strong bjp govt orient progress develop great india thr clear differ btw opp mahagath bandhan amp bjp opposit suspect defenc forc bjp proud armi,1
kul swan lkm nistula bjp india thank god bjp took correct action without loos much valuabl time sadvi pragya apologis,1
virsanghvi inc bjp chang candid bhopal mr digvijay singh saint retir polit,1
daarubaazmehta arvindkejriw oh mean say bjp support kejriw,0
blsantho plea relax home tomorrow go north karnataka campaign bjp candid amp modi,1
ndtv would better bjp take back ticket bhopal,1
pragya thakur anti nation bjp decis field realli great articl bdutt appreci straightforwardn,1
rajeevgowda georgekurianinc bjp india bjp issu take peopl divert subject hindu vs congr parti yeh public hai babu sab jaanti hai,0
moksha pritishnandi rajthackeray narendramodi incindia rahulgandhi watch recent speech youtub massiv crowd cheer everi minut show modi speech claim expos point point basic expos bjp modi wide share marathi news channel social media,0
bjd presid slam bjp led govern conspiraci destroy ecosystem chilika lake via odishanewstim,0
rahulgandhi bjp tri follow pakistani natur polit terrorist treat highli respect civilis civilian shame bjp follow r thought destruct idiot isi,0
pm modi say trader get lakh loan without collater credit card pension nda elect,1
day far rahul gandhi quit congr join bjp,1
lambaalka janta kya faisla karegi like mau mei kitni baar muktar jeeta thae law shdnt allow convict stand elect ur measur ur word co u may joi bjp cong sure u wl get n offer delhi ju spite aap,1
mani peopl come mani peopl go matter bjp feel elect slip hand abdul razack khan polit anali,1
thehitmanranjan ye innoc humbl opinion bjp could avoid pragya mani good candid would defeat nut ca diggi bhaijan,1
rashokabjp plea relax home tomorrow go north karnataka campaign bjp candid amp modi,1
sardesairajdeep surpri true colour sanghi soft peopl bjp al target soon andh bhakt,1
congr shit bjp,0
fayedsouza brave anchor neutral debat bash mighti power commend keep heat bjp,1
rahulkanw priyankac incindia shivsena thank mr rahul kanwal show mirror congr top leader function earlier forc hemanta biswa sarma assam later join bjp amp help bjp form govt assam amp tripura amp ne state,1
ommathur bjp thank lot bjp v presid amp rajay sabha mp rajasthan amp prabhari pleasur big brother nice leader nation,1
rickshawali madam ji jab ek saal k bujurg ki linch liy ho jaati hai becau bjp support one talk right one support famili crucial time,1
ye person view lea bjp could cancel candidatur lok sabha elect,1
jitu vaghani bjp india amitshah amitshahoffic pmoindia bjplive narendramodi vijayrupanibjp bjymingj bjp gujarat bjym ommathur bjp nitinbhai patel nice,1
bjp come power nearli seat ram chandra guha note historian sad remain congr pyre burnt becau nehru gandhi famili still see nehru one visionari prime minist india indira gandhi,0
savaran hindu brahmin kshetriya vaishya control bjp rss follow hidden agenda chang constitut get requisit major parliament snatch constitut right sc st obc sujug minor maintain tradit social amp polit domin,1
bsp sp polit allianc beign new era social amp polit consolid social amp educ backward sc st obc hindu protect constitut right reserv job admiss educ institut legistur onslaught bjp rss,1
astitvam tejasvi surya plea tomorrow go north karnataka campaign bjp candid amp modi,1
narendramodi amitshahoffic withdraw candidatur sadhvi bhopal seat one allow disrespect martyr bjp take respons candid speech set exampl follow,1
mdnaseemk adityay samirpadhi ranaayyub watchmen tell someth lac cr job ganga clean rafal gst demonetis mob lynch inr vs rs petrol vs head pak lpg rate smart citi economi collap farmer terrori got ticket achchedin u guy get rs tweet,1
republ stop watch news channel except ndtv channel somewhat becom rule parti spokesperson cover bjp elect ralli cover opposit expect lea arnab well prove anyon bought india,1
unedit screenshot even make meme anymor meme write haha lolsabh elect,1
sadhvi pragya fir arrest terror ca bjp govern congr,0
nation gs kailashonlin ji mission help wb bjp achiev new mileston spite tremend hurdl thrown mamata gov victori jai hind narendramodi vanitajain vandanajayrajan muralikrishna jainam pandey indrani sowmiya,1
terror accus sadhvi pragya candidatur mean india,0
mepratap plea relax home tomorrow go north karnataka campaign bjp candid amp modi,1
slap ralli gujarat tri attack amp kill way haren pandya murder amp fake encount done man connect bjp leader see facebook profil,0
genuin question anyon bjp condemn pragya remark acc news sourc much day,1
tejasvi surya plea relax home tomorrow go north karnataka campaign bjp candid amp modi,1
yogendrayadav amitmalviya amitmalviya call petti polit lie part yogendrayadav need provid explan although alway beauti cherri pick way life keep hate agenda grow,0
live mo life mani contact today spoke telephon mani friend almo unanim opinion mahagathbandhan sweep lok sabha poll bjp congr get seat,1
brainl incindia parti know priministri candid bjp belong obc plea improv sen belongingn know thing properli,1
siddaramaiah bjp india vote idiot wi call bjp candid anytim better vote anti nation,1
daili remind day bjp mla kuldeep sengar still bjp member mla despit arrest rape minor bjp india implement,0
would bjp allow opposit candid take back word,1
ts bjp presid k laxman friday said interest candid mptc zptc post send applic whatsapp,1
modi shah mu proud see defen put bjp support sadhvi pragya allow te water bring polit mainstream futur,1
choos pragya thakur accus terrori ca candid bjp signal rule law doe matter,1
previlig unlik muslim prove patrioti whenev nation goe crisi bjp desper stick neck ju win one singl solitari seat show level desper reach mark word bjp gonna lo part,1
priyankac take lot courag write straight forward letter resign actual reason resign atlea realis congr parti believ hope see bjp u r great politician,1
rahulgandhi priyankac rahul sad see effici team member left inc dishearten priyanka inspir mani young girl join inc alway forefront take smriti irani other bjp happi nda,0
yashumiddha bjp ki cell po ho fake hi nikalegi hamesha pahl doubt hi karna chahiy,0
shonkho plea bjp sens misadventur apolog offici recount tortur enter polit statement vengeanc well vers religion anyway ju know good bad,1
abhisar sharma bjp india true colour bjp sure take action neither drop nomin bjp power mo import,1
timesnow bjp flaunt love martyr peopl consumpt,1
mani peopl come mani peopl go matter bjp feel elect slip hand abdul razack khan polit anali,1
tune time social media channel bjp see exclus interview shri narendramodi ji,1
bjp loksabha candid bhubaneswar aparajita sarangi aparajita ia offic batch resign prestigi administr servic septemb induct bjp,1
progress rather regress politician bjp afraid india,0
chhattisgarhip condemn disrespect shown bjp lok sabha candid bhopal mumbai terrori attack martyr ip hemant karkar bjp india candid sadhvipragya given controversi statment death ip hemant karkar,1
worker allegedli attack vehicl ransack ls candid baijay panda roadshow juannia chhak aul kendrapara worker allegedli involv attack,1
love bjp wari congr believ examin side coin henc repli,1
yrdeshmukh rohini sgh know allianc done amp dust long time ago strateg want keep bjp guess expect allianc put high profil candid may right joke part go stop secular consolid,1
yusufdfi rupasubramanya congr know brand minor appeas parti one reason failur want give opportun bjp rai cong would sacrific liber soft hindutva,1
archu third pictur surendran bjp candid pattanamtitta kerala,1
someth serious wrong brain,0
swami ju imagin statement non bjp candid terror accus bail would reaction,1
true definit support bjp,1
prosaicview sinc evm captur bjp vote appear super confid,1
aajtak bjp attack mamta hou mamataoffici tmc kill poor innoc peopl narendramodi,0
enjoy interact peopl dee banaskantha along shri ommathur bjp earlier today everyon satisfact tru affect toward bjp clearli evid,1
scof bjp target win seat bengal mamataoffici friday said saffron parti get rosogolla popular sweet di state report soumyareport,1
priyaankagandhi plea rai pragnya sadvi comment martyr prove bjp pakistan agenda leader want much much jawan kill enca vote sake de bhakt,1
ajit singh refus share stage maya akhil mainpuri sp bsp rld hold joint ralli becau elect jat seat ajit singh get mileag bjp well sulk stay away optic reveal lot,1
free thinker sure bjp goon,1
senior bjp leader cm sarbananda sonow take part elect ralli along bpf leader btc chief hagrama mahilari puthimari kokrajhar parliamentari constitu bpf candid promilarani brahma photo,1
point take statement back said fir place kind peopl go lawmak fit candidatur cancel bjp india bjp defend,1
whole idea bjp field pragya get uncontrol outrag secular commi media junki ordinari voter total lo tru group know vote trap success done bjp duo,1
sadhviji experi polit properli brief bjp charg emot emot low valu polit trauma b wise use made grave mistak regrett comment hemant condemn,1
sadhvi pragya fir arrest terror ca bjp govern congr,0
mathewmantoni bjp india still candid bjp candid sick mental,1
parthmpatel neeleshmisra mr karkar duti interrog sadhvi pragya accu terrori victim sinc afternoon bjp cell tri pu propganda hemant karkar u guy still soul left,0
trinamool congr supremo mamataoffici today said bjp get rosogolla zero bengal assert pm narendra modi aim win larg number seat remain daydream,1
deepaltrevedi twitter brijdoshi langamah bjp cong seat plu minu depend rural area give lead cong citi bjp equat decid final number like assembl elect,1
woman reason sometim despi bjp absolut horribl comment braveheart like gave life countri bjp india stop promot kind peopl enough nonsens stuff,1
parti ju hop bjp get major mark republ,1
bjp goodby hello csd director sanjay kumar watch full show,1
sahabsre shehla rashid bjp govern respons keep citizen safe govern take minor confid make sure safe,1
smitapraka look elect go sure bjp pull anoth rabbit hat tomorrow everyon new peev master headlin manag,1
hardik patel congr slap ralli surendranagar gujarat bjp tri attack amp kill way haren pandya murder amp fake encount done man slap connect bjp leader see,0
expenditur come black money brought back spent elect,1
mskaushika ani speech see question dieng line duti said aliv tortur brutal die line duti know,0
bjp ls candid bhopal statement mumbai at chief late hemant karkar felt enemi countri benefit therefor take back statement apolog person pain,1
sambit patra part wonder mani radic idiot bjp hous,0
bjp goodby hello congr gourav vallabh watch full show,1
abhi abhi late news bjp utter prde main seat jitegi,0
hardik patel congr slap ralli surendranagar gujarat bjp tri attack amp kill way haren pandya murder amp fake encount done man slap connect bjp leader see facebook profil,0
priyankac shivsena region go extinct parti u choosen bjp rethink,0
locket bjp bengal narendramodi amitshah mukulr offici amitmalviya shivprakashbjp vijayarahatkar kailashonlin supriyobabul tmc usual feroci though directli attach bjp yet usual inform thing,0
bjp goodby hello polit anali geeta bhatt watch full show,1
mirrornow bjp come back power definit lo right freedom citizen,1
two phase elect done mahagatbandhan sitaramyechuri say someth intellig plea,1
advmonikaarora bjpha helm power five yr fag end term u r suddenli remind enquiri social network actual bjp tri keep issu aliv polari voter dirti trick cling power,1
mamataoffici derekobrienmp abhishekaitc coldiptangshu aitcoffici tribut great soldier india great leader polit parti lead pm shame,1
good public know everyth hardik patel,1
bjp goodby hello activi writer farah naqvi watch full show,1
dum dum swapan amp shishirkb offic lok sabha candid shamik bhattacharya attack tmc lumpen even goondai becom norm rule dispens show lose ground,1
bjp candid u parti organ li case face,1
sakshijoshii susmita aap bjp give terrori elect ticket mean bjp al support terrori,1
predict bjp form religion declar modi god godmen preist cont elect let happen vote right,1
anoth bjp leader ranjeet bahadur srivastava made controversi statement yesterday thursday ask peopl vote bjp want destroy breed muslim,0
indiatoday cnnnew ndtv newsx republ bjp win naveen patnaik ysr jagan mohan reddi support bjp,1
bjp goodby hello chief bureau thewir raghu karnad rkarnad watch full show,1
free thinker rchop papa al bjp,1
dev cmehta tweeter wap bhupendrachaub bhai clearli rememb wake late night periscop live assembl elect fir two phase poll say bsp win rd th round vote said sp inc ahead bjp rd know vidhan sabha result,1
michaelalok bjp india entir elect plank sole strong action terrori statement offici candid dismiss person view strip candidatur say via timesofindia,1
gener elect th loksabharesult bjp inc chowkidar chor hai de main mahol khrab kiya gya hai armi k name vote mangay ja rhe hai shame disgrac pm never see person like goon narendramodi,1
modi unwittingli empow india new communi sensat,1
watch news sadhvi pragna comment brave polic offic made ultim sacrific bjp offici mouthpiec call person opinion bjp stand censur publicli,1
everi tom dick harri person rivalri inc n main aim develop india settl score join namobjp fool see n understand vote bjp,1
symptom modi lose muke ambani endors congr candid openli bjp field niti kumar amp modi seen togeth public yet ip associ condemn bjp candid smriti irani amp sambit patra quit,1
sadhvi pragya remark hero hemant karkar person may due tortur bjp,0
bjp goodby hello bjp lalitha kumaramangalam controversi comment watch full show,1
yrdeshmukh rohini sgh bjp confus candid,1
ranjanigayatri shefvaidya comment am bjp god bhakt candid pragya thakur insult shahe karkar modi al insult karkar claim wardha ca terrorist like pragya congr fabric empathet heart say shahe karkar son,1
indiasociali officialprabir swamimap mpr ye everi right moral correct part tortur stori fb sinc sever year sure brutal tortur fact polit gimmick,0
gayathriraguram sujaindia look good,1
arungiri raj thackeray destroy bjp maharashtra day day,0
despit much financi muscl delhi bjp total invis time hardli seen campaign poster sit mp,1
fake de bhakti ft bjp support via youtub,0
reallyswara bjp india show true nationali colour bjp india shame speak martyr bjp support clap,1
live pm shri narendramodi exclus interview timesnow,1
bjp goodby hello bjp lalitha kumaramangalam watch full show,1
delhi bjp candid li come soon,1
narendramodi true sir ri bjp kerala phenomin,1
ju mark tweet may elect result admk govern becom offici minor dmk meet governor stake claim form govern bjp lose poll ep resign day bjp retain power ep resign dmk go court,1
kaalateetham except krishna none worth even mention dont know prompt apart money amp u need u add u doe want bjp mani state leader r differ congr,1
today area redux lea mumbai high rise rel low turnout bjp not carri edg,1
forti honestli see bjp cross seat fir two phase pretti bad mgb cast math work ground bengal orri ne gain wont cover huge loss hindi heartland e,0
two seat congr like win anand patan bjp win,1
bjp india drop pragya thakur candid bhopal disgrac insult hemant karkar man die night curs famili bjp leader next clap,1
sardesairajdeep realli go interest congr go gun especi maharashtra hint raj thackrey help rai difficult bjp lea state,0
youtub nupur sharma bjp new sambit patra,1
saurabhtop need fight elect bjp cur opposit,1
sethshruti still taken wrong decis bjp option instead shiv sena becau bjp nation level parti sixth sen right join bjp take time,0
modi chor alreadi taught chori world commit chori escap unscath destroy watchdog organis lok sabha elect updat sadhvi pragya remark hemant karkar person view say bjp firstpo ht,1
dk dkshivakumar hound bjp offer lucr post never left inckarnataka ideolog commit mean dk hero cc incindia inckarnataka rahulgandhi priyankac siddaramaiah drparameshwara jhasanjay krishnabgowda,0
tweet el ordinari citizen like us need atlea ppl around us n convinc bjp design present narr religion hatr great servic nation,1
scchabba ip associ court observ grant bail prima faci ca exonar held guilti yet share feel person brutal tortur order polit boss,0
timesnow sreyashidey poor democraci intellectu award give men shout silent gujrat bjp rule state roar intellectu oh intellectu lead nation ha ha ha,0
incindia candid threaten voter electr shock press congr button evm bjp india leader warn voter modi instal cctv poll booth know whether vote bjp disdain situat indian polit,1
ndtv apolog suffici mu withdraw candidatur galaxi leader win,1
cnnnew zakka jacob win bjp hand cabinet posit surpris defenc,1
good,1
rebelliousragg deepsealion true hate aid tom vadakkan join lawmak quit congr join take stage,0
full mnt speech bjp lie factori clip second date juli occas mahapanchayat mewat akbar khan lynch pleas amitmalviya hear speech might ju feel proud gandhi india pl share,1
mukul roy say bjp india win seat bengal mamataoffici beg differ say bjp bag even one miss convers bengal chief minist rahuljoshi,1
mani lok sabha seat assembl seat go poll third pha rule biju janata dal held near complet sway assembl seat,1
one right winger true form utter usel word idiot india fall trap forget employe road jobl growth shut public school hospit bjp love idiot,0
sangeetha drgpradhan deeptisachdeva narendramodi dont tri scare bec man visit everi hou victim cpm kill rss bjp worker kerla cm cpm goon could scare hell unlik peopl want hero twitter go ground intimid wont work,0
blsantho bjp karnataka work plan disembark bsi bl santo state polit gen elect done,1
kind leadership want,1
narendramodi bjp india bjp karnataka navikakumar tejasvi surya amitshah myogiadityanath whatev modiji countri peopl whole famili rel vote bjp bangalor pm india ever cm,1
mr alan antoni weird make statement talk school put light earlier comment clearli said leader capabl matur enough run countri ju critic congr al bjp critic bjp fir,0
opposit leader arvindkejriw rahulgandhi ncbn mamataoffici modi shah draught good leader bjp terrori given ticket,1
karyakarta file offici complaint rsprasad instig support assault becau spoke beaten al rob order arrog pre confer minist,0
iamrana okay vote bjp jai hind,1
reallyswara te ca rss fire bjp shoulder evalu public reaction posit incid keep occur neg rss sliw till stupid bigot brain wash amp romp understand root plan,0
forti sir inflat hope bait follow take subscript follow mani year start amaz number bjp middl start taper number downward end start tweet bjp fail,0
new sleep pill launch new product help like sleep bjp support get kill bengal natur side effect buy one get one free,1
preetismenon outrag statement woman agha bjp choos justifi state author mu act ensur back jail belong urg court cancel bail fals obtain bombay angri bjp,0
abhi xx utkar aanand oh wrong prove anoth bhakt sad frustrat disappoint vex full hatr bigot like oh plea keep bs enough come bjp gang,0
mediacellsp yadavakhil agl elect bjp vale hafiz saeed ko ticket dn ge,1
hindu yuva vahini amp case member made yogi popular uttar prade chief minist mo popul state get get bjp call natur progress aseemanand may al join fray soon,1
bjp mla ashok chandel get life imprison year old murder ca,1
kamaalrkhan civil war soon go happen bjp lo next elect,1
everi one know mean shivasena attack bjp amp modi,0
locket narendramodi amitshah mukulr offici amitmalviya shivprakashbjp vijayarahatkar kailashonlin supriyobabul presid rule impos multipl incid happen action pmoindia bjp democraci sir narendramodi tale action save democraci,1
ikayenn talk put face fight pm modi file nomin april wherea clue congr candid,1
scchabba ip associ close follow ca come said tortur custodi obvious respect person tortur lose life line duti unrel tortur suffer bad duaon koi nahi martaa,0
preetismenon chowkidar proud pragya singh statement ofcour kasab terrori brother pakistan kill martyr kakar ji proud show connect chowkidar parti bjp build statu kasab star parti offic,1
everi pass day bjp prove real anti nation shame bjp salut martyr,1
kaalateetham rude witch dr doctor add hindu peopl religion econom statu vote modi irrespect congr bjp candid shivraj took mp amaz height peopl indor bhopal seen mp transform year,1
vote power select strong amp stabl pmmodiji govt continu nd term popular pmmodiji right world famou great pol ldrship amp moral respons side pmmodiji bjp lse india shin progress pmmodiji,1
kkr need anoth wicket virat game,0
elect import bjp win futur farmer youth fact peopl doom bjp remain power rob right right given constitut mamataoffici,1
vikaskyogi msisodia sanjayazadsln mean alianc go happen congrat bjp u r get seat delhi,0
back ing rcb today hope win good luck boy,1
india strang place communist upstag tactic other fir bengal tripura cpi complain bjp stuf vote illeg,0
guy get readi witn anoth good match today rcb need win,1
bjp india narendramodi crore hq delhi district hq bjp india worth crore gdp growth bjp year incindia,1
ranaayyub still one group stay commit ideolog communist lefti mani communist switch side like other congr socialist right wing bjp,1
inca wonder inc better bjp,1
wow plan bjp media manag team phase interview differ channel suit larger object come back forc certainli forc reckon,1
moral qualm bjp perhap parti india field terror accus candid lok sabha elect rather underscor pattern alreadi establish ri indian polit,1
bainjal three youth kill wb becoz support bjp tweet thd lo tho young live,1
sadhvi pragya fir arrest terror ca bjp govern congr,0
one statement intern fight hindu nation one thing clear bjp alway respet polic arm forc,1
ip associ bjp pig defend say person statement let fight elect person bjp support,1
mahifanboy revolt gabbbarsingh bjp india bjp support relev argument concern polit think common ground,0
drsunandamb well plan shivsena n bjp good see debat congr spokesperson,1
bdutt httweet madam bigg anti nation journali close shop seem like miss high profil liaison activ never achiev po coz bjp india,1
attempt bjp consolid core hindutva ba lend support person believ victim congr led upa plot script narr hindu terror,0
true warrior,1
pragya statement may co bjp heavi maharashtra special mumbai around,1
moksha pritishnandi rajthackeray veer tangent raj go ensur deliveri bjp seat italian mafia modi achiev split within right wing person cult arrog ke side effect,1
pn punyaprakop peopl outrag neutral leftist affect mp elect time peopl forget issu import voter modi bjp peopl weigh vote hope make damag control though,1
disgust statement pragya sadhvi someon like govern parti candid ls elect support bjp vehement oppo facet polit let move forward year backward candid like bjp india,1
ani bangal vote good bjp definit increa seat near,1
presid pocket meet ambujwadi slum malvani malad assembl mobilis local youth work hard ground level north mumbai loksabha candid shri igopalshetti ji,1
rate cut anoth need real sen talk elect stunt bjp,1
well thought neutral silenc acro board self righteou ethic crowd feel justifi bjp worker deserv well ppl like priti nandi make evid ya hope other die,0
puri odisha preetichoudhri get mo candid fun interview bjp candid sambitswaraj episod watch find react funni meme social media,1
brajeshabpnew anandrai abpnewshindi digvijaya anurag dwari unfortun right bjp candid deserv punish ec,1
priyankac maam plz bjp india plz tough congr support see defend bjp hindutva ideolog,0
sardesairajdeep shock see credibl bjp nomin person divis credibl nd shock hear sick mind express death great martyr one cruel terror attack result cur citizen dont deserv sick mind,0
bjp leader pragya thakur state ko apni karmo ki saza mili hai new india modi talk leader call shahe ki saza,1
neelnabh amitshah rajnathsingh narendramodi bjp india one hope bjp bigg con game play hapl hindu cadr centuri,0
priyanka chaturvedi well come shivsena realis congr parti long bck suggest congr parti member join bjp,0
demand bjp withdraw sadhvi ticket candidatur immedi elect commiss ban contest fayedsouza,1
indiaexplain bjp ppl bad congr ppl good stupid ppl trust congr loot countri mani decad,0
offic statur laid life defend deadli mumbai attack deserv high amount respect bjp amp leader stop use demean word brave martyr,1
raisinaseri bjp releas statement effect statement made candid bhopal made influenc taken serious serious,0
everyon vote modi cite reason call nation secur find near chappal dip water slap becau bjp given lok sabha ticket terrori name sadhvi pragya involv bomb kill indian,1
gabbbarsingh peopl notic high possibl see ladi bjp cm candid parti presid,1
cong modi biopic made help modi elect campaign bjp make biopic rahul gandhi cong al help modi,1
indepthcom rahulshrivstv priyankac shivsena incindia bjp india indiatoday day better congr bjp rss,1
terrorist sadhvi pragya appolog statement hemmanth kumar usual happen bjp peopl recogni reject al may tell lie statement harras jail,0
freentrepreneur anand amp kheda inc bastion madhavsinh solanki amp dinsha patel two bigg name taken bjp fir timer realli newbi saurashtra kutch might go way would take journo special mirror type bucket full salt,1
bdutt httweet madam bigg anti nation journali close shop seem like miss high profil liaison activ never achiev po coz bjp india,1
ip associ lemm help u statement ashok chakra awarde late sri hemant karkar ip made suprem sacrific fight terrorist uniform condemn insult statement made terror accus candid bjp pragya thakur sacrific martyr respect,1
rebelliousragg deepsealion deepsealion let support bjp kill gandhi kill muslim godhra destroy babar masjid divid ppl person gain,0
terrori induct bjp ban bjp india terrori parti contest elect,1
ye legal posit doe bar cont elect till time proven guilti gambl part bjp strike sure jackpot neeraj rajput,1
abhisar sharma bjp india peopl understood bjp mental bjp toh gai,0
bjp whole fleet alway focus anti nation pro nation talk ignor inflat tax joblessn unr countri name religion farmer unr total failur say anyth becau el bhadu k tattu wake abu,1
dalal tri project bjp stand arm forc like accus modi corrupt back fire,0
goon taken respect titl sadhvi yogi comeon saint wear saffron doe make one f kall ju wolf attir sheep bjp good leader project ppl smh,1
bjp playbook clear ticket countri econom offenc parti ticket offenc,1
jet airway crisi wing clip thousand splendid dream fall apart employe psu privat sector employe la chanc save ur job livelihood vote bjp,1
maheshdayma mlkhattar rao inderjit subhashbrala sureshbhattbjp amitshah aniljaindr bjp india bjp haryana bjpharyana dayma ji good compaign bjp namo,1
ani ok mp congr afraid take hindu terrorist bcu imag digvijay goe overboard utter maharashtra congr wait hemant karkar emot issu mumbaikar amp marathi manoo go target bjp amp,0
true face bjp,1
candid say cur kill mumbai policeman kill mumbai,1
candid say cur kill mumbai policeman kill mumbai,1
